komentar;sentiment
senang, karena sudah sewajarnya ada dukungan sarana dan prasarana untuk perkuliahan ini.;positif
Menurut saya sarana dan prasarana yang ada cukup untuk mendukung perkuliahan namun terkadang wifi sering lemot atau tidak ada koneksi ;negatif
Senang karena dapat dukungan yg bisa menjadi motifasi bagi kita;positif
Sudah cukup memuasakan. Namun keluhan parkir masih menjadi hal yang mengganjal. Jika parkir diatas akan terasa capek jika jalan menuju kelas karena jauh. Terlebih jalan waktu siang akan membuat mahasiswa kecapean terlebih dahulu sebelum perkuliahan dimulai;negatif
Baik, dari kampus menyediakan ruang pembelajaran yang cukup nyaman, sera beberapa fasilitas yang bisa digunakan;positif
Cukup mendukung karena kita mendapat fasilitas ruangan dan wifi yang dapat digunakan untuk mengerjakan tugas;positif
sarana dan prasarana yang cukup memadai tetapi masih terdapat kekurangan yang mungkin dapat diperbaiki ;positif
sarana prasarana masih kurang memadai, masih adanya kelas bayangan yang dimana kelas tersebut sebenarnya tidak ada, dan penyediaan air yang sering mati menyebabkan kurang nyaman.;negatif
perasaan terkait dukungan sarana dan prasarana terkait perkuliahan ini saya rasa cukup memadai yang mana seperti perkuliahan lainnya juga yang dibutuhkan hanya proyektor untuk presentasi materi dan laptop masing-masing untuk mrngerjakan tugas.;positif
Dukungan sarana dan prasarana cukup baik yaitu laboratorium menyediakan alat alatnya. Akan tetapi, tetap ada beberapa kekurangannya.;positif
Senang, karna menurut saya sarana dan prasarana sudah cukup layak untuk perkuliahan ini;positif
baguss berarti mendukungg, jadi bisa lebih semangat dan lebih percaya diri karena didukung;positif
sarana dan prasarana yang diberikan untuk mendukung mata kuliah terbilang lengkap dan layak untuk digunakan;positif
Memadai untuk mensupport kegiatan praktik kami;positif
Sudah sangat baik;positif
Cukup memadai;positif
Menurut saya cukup baik;positif
Sarana prasarana yang di berikan cukup memadai;positif
Cukup memadai ;positif
sarana dan prasarana terkait perkuliahan ini baik dan mencukupi;positif
Mungkin untuk sarana yang di gunakan cukup dengan laptop yang mumpuni saja ;positif
Untuk sarana dan prasarana dibilang cukup mendukung;positif
untuk sarana prasarana mungkin karna tidak ada praktikum jadi tergantung alat yang dipunyai sendiri spt laptop dll;positif
Baik, sudah cukup baik;positif
sarana dan prasarana yang diberikan cukup untuk mahasiswa dapat belajar dengan baik;positif
Sarana prasarananya tercukupi;positif
saya rasa untuk hal sarana dan prasarana yang menunjang perkuliahan masih kurang mamadai terutama saat ada praktik;negatif
saya susah untuk parkir dan untuk lab komputer, komputernya untuk android studio saja masih lag, krena laptop saya tidak mendukung android studio;negatif
Mungkin dapat dimaklumi karena prodi baru, ruang kelas yg kurang sampai mengungsi ke gedung fakultas lain;positif
agak kurang karena device yang tersedia di laboratorium kadang lemot;negatif
Kurang baik ;negatif
Senang, dengan adanya dukungan sarana prasarana membuat kuliah menjadi lebih nyaman;positif
Mungkin kurang dalam hal saran karena lebih baik menambah laboratorium komputer nya;negatif
bagus, ruangan nyaman dan tersedia fasilitas komputer yang lengkap (walau seringnya pakai laptop sendiri);positif
sarana prasarana sudah terealisasi dengan baik dan sudah terfasilitasi dengan baik ;positif
Saya rasa kurang, dikarenakan terkadang ada praktek yang membutuhkan koneksi yang cepat, namun kecepatan internetnya tidak memadai;negatif
Baik, karena mata kuliah telah menyediakan sarana dan prasarana yang cukup;positif
Sarana dan prasarana yang diberikan sudah sangat nyaman sekali ;positif
Baik dan cukup bagus;positif
Perasaan saya terkait dukungan sarana dan prasarana tekait perkuliahan ini sangat senang dikarenakan kami berada di gedung yang fasilitas nya bagus serta lab isdb yang menyediakan pc yang bagus;positif
Perasaan saya terkait dukungan sarana dan prasarana terkait perkuliahan ini masih sedikit kurang memadai;negatif
perasaan saya terkait dukungan sarana dan prasarana terkait perkuliahan ini mungkin setelah kita mengembangkan program misal chat yang sudah lanjut, mungkin setelah penugasan selesai dosen bisa menampilkan milik dosen;positif
Sarana dan prasarana yang disediakan yaitu wifi tapi terkadang wifinya tidak begitu lancar. Selebihnya sudah bagus;negatif
Untuk matkul SISTER ini masih memadai, tapi bagi kami yang berkonsentrasi di hardware/SK, saya rasa masih minim sekali sarana dan fasilitas;positif
menurut saya ini sangat kurang, kekurangan ini lebih tertuju ke Parkiran motor, apalagi akhir-akhir ini cuaca yang ada di Kota Semarang sangatlah panas, jadi kasihan para Mahasiswa yang mau berangkat kuliah jadi berjalan dari tempat parkir yang ada di depan monumen berlian dan samping soshum;negatif
jujur saja mungkin teman teman juga sepakat, jadi untuk kelas mungkin kurang daya arus listrik, jadi misal tambahan roll kabel tidak dapat dipakai, kelas pengap, sinyal internet tidak baik, wifi uin pun sampai tidak dapat terjangkau;negatif
Dengan pengalaman saya yang notabene santri menjadikanku terbiasa akan sarana dan prasana yang bisa dikatakan kurang;negatif
Sangat Kurang untuk kelas SK, karena kelasnya ga ada meja kursi (masak harus lesehan terus?) ;negatif
saya rasa sudah cukup untuk sarana dan prasarana nya hanya kekurangan beberapa saja yang harus di lengkapi lagi;negatif
Perasaan saya sangat senang karena adanya dukungan sarana dan prasarana;positif
Fasilitasnya biasanya ada yang tidak bisa digunakan contohnya pc;negatif
sangat memadahi dan mendukung kegiatan perkuliahan sihingga tujuan pembelajaran bisa tercapai secara maksimal;positif
Sarana dan prasarana cukup memadai, ruang kelas yg memiliki fasilitas yang lengkap sehingga dapat menunjang proses pembelajaran yang efektif;positif
perasaan terkait dukungan sarana dan prasarana terkait perkuliahan sangat memadai;positif
untuk wifi di ruangan, sering kali tidak bisa digunakan atau kadang lemot. harapannya yaitu wifi bisa lancar.;negatif
Sarana dan prasarana diperkuliahan ini cukuplah baik menurut saya mungkin hanya butuh peningkatan lagi;positif
Perlunya penambahan beberapa alat praktikum yang sebelumnya belum ada, supaya pembelajarannya efektif tidak nanggung setengah setengah ;negatif
Santai dalam menerangkan pelajaran dan menggumakan bahasa yang mudah dipahami mahasiswa karena pada dasarnya tidak semua mahasiswa dapat memahami bahasa yg disampaikan ;positif
Dari pengadaan alat mungkin lebih di perbanyak lagi;negatif
Untuk saran yaitu kalau menjelaskan jangan terlalu banyak sehingga mahasiswa itu bisa memahami apa yang sudah dijelaskan ;negatif
Menurut saya perkuliahan ini sudah baik, mungkin tambahanya untuk absensi juga dilakukan di e learning agar tidak terjadi kecurangan;negatif
Mungkin untuk saat ini yang diperlukan adalah ilustrasi yang lebih banyak terkait materi teori agar bisa lebih dicerna. Dan semoga bisa praktikum FO sendiri2, wkwkw, maaf pak:);positif
Saran dari saya supaya menyediakan ruang praktikum sendiri dengan alat alat yang lengkap dan suasana yang nyaman;positif
Pembahasan materi sebaiknya tidak terlalu cepat karena saya sebagai lulusan MAN agak kekusahan memahami;negatif
Mungkin untuk satu lap yang kurang tadi bisa di perbaiki lagi;negatif
Saran dari saya untuk meningkatkan pengalaman perkuliahan di masa depan yakni harus menarik dan lebih membuat mhsnya berkreasi sendiri;positif
terkadang saya lupa teori yang telah di jelaskan saat di praktek jadi mungkin lebih baik satu matkul antara teori dan praktek di jadwalkan dihari yang sama;positif
mungkin bisa menggunakan metode yang lebih baik lagi dan lebih menyenangkan.;positif
Saran nya lab praktikumnya di benahi, saat praktikum merasa kurang nyaman;negatif
Lebih ditingkatkan evaluasi saat setelah praktikum dengan menjelaskan proses dan hasil yanv benar saat praktikum ;positif
"Mungkin lebih ke kelengkapan dari alat"" untuk praktikum, karena kalo seperti RJ45 kemarin juga bisa dikatakan kurang, soalnya yang gagal dalam percobaan kan disuruh mengulang lagi, jadi ngga bisa mengulang jika tidak ada bahannya";negatif
Saran dosen bisa memberikan ppt yang dijelaskan dalam kelas agar bisa dipelajari kembali, dalam pengumpulan TTD kepada asdos lebih baik diperbolehkan untuk berbarengan dengan teman yg lain agar lebih simpel ;negatif
Mungkin untuk kedepannya bisa lebih baik untuk praktikumnya apalagi untuk praktikum sebaiknya untuk asisten dosen jangan mempersulit dalam tanda tangan jadi satu kelas bisa diserahkan ke pj nya atau perwakilan kelas tidak harus satu satu minta tanda tangan biar efektif.;negatif
Perkuliahan dilaksanakan secara bersamaan dihari yg sama teori dan praktikum sehingga mudah menguasai materi secara langsung ;positif
perkuliahan secara berkelompok itu efektif dilakukan menurut saya dan untuk praktikum jangan cepet cepet njelasinnya perlahan lahan gapapa yang penting semua paham gada yang hah apa tadi gimana;positif
jelasin lebih tentang praktek, walau ada matkulnya sendiri tapi tetep penting biar langsung ada gambaranya;positif
Praktikum alatnya di perbanyak lagi agar bisa lebih memuaskan dan memahamkan mahasiswa.  dan apabila adanya asdos dapat memilih asdos yang memang profesional dan friendly😊;negatif
Menyediakan lebih banyak alat yang dibutuhkan untuk praktikum agar tidak kekurangan lagi;negatif
saran yang mungkin bisa saya sampaikan terkait perkuliahan kedepannya saya ingin waktu perkuliahan jangan terlalu molor jam masuk/ jam keluar ;negatif
sebaiknya jika telat, kabarkan kepada mahasiswa atau perwakilan mahasiswa dan jika menjelaskan tentang tugas itu harus lebih jelas;negatif
Sistem ttd nya harus sisteatis dan jelas;negatif
Mungkin lebih sering diadakan study kasus aja sih;positif
Untuk pengumpulan tugas Praktikum terkadang asdosnya lama keluar dari ruangan / kadang menunggu dia datang dari jam yg telah di tentukan ;negatif
Mungkin alat dan bahan praktikum bisa di perbanyak. Dan sedikit tambahan, saya pribadi lebih suka diadakan quiz seperti kemarin, karena untuk mengetahui indikator pemahaman saya terhadap materi yang telah diberikan. ;positif
Supaya bisa mempertahankan dalam presentasi kehadiran menggunakan ttd dalam perkuliahan ini ;positif
Lebih banyak memberikan pertanyaan untuk mengulas materi sebelumnya sebelum memberikan materi baru;positif
Memberikan mahasiswa tugas terkait apa yang baru mereka pelajari agar meningkatkan mutu belajar;positif
Mungkin untuk matkul yang bisa dibilang nggak mudah mungkin bisa ditaruh di pagi hari aja karena kalau siang siang ngantuk;negatif
mungkin saran dari saya untuk melengkapi alat-alat untuk praktikum jaringan supaya kita dapat mempelajarinya;positif
Perkuliahan dibuat menjadi lebih asik supaya mahasiswa merasa tidak tertekan dan memberikan evaluasi dan kesimpulan di akhir jam kuliah;positif
ada baiknya jika sarana praktikum ditambah agar praktikum berjalan dengan baik. lalu laboratorium juga sangat kurang karena sempit dan kurang mendukung praktikum;negatif
Saran mungkin penjelasan yang dilakukan agar menggunakan bahasa yang ramah pemula karna kita disini masih baru mendapat matkul ini, mungkin ada beberpa mahasiswa yang sudah pernah waktu di smk.;negatif
Saran saya ada video pembelajaran untuk mengulang materi yang diberikan;positif
perlunya dilakukan perubahan dalam proses mengajar yang terlalu cepat supaya lebih mudah untuk memahami materi dan mempertahankan serta meningkatkan terkait perkuliahan yang sudah baik agar lebih baik;negatif
Minimal setiap kelas disediakan satu sapu dan ekrak, wifi nya cakupannya lebih luas lagi;negatif
saran saya untuk meningkatkan pengalaman perkuliahan di masa depan yaitu dengan menggunakan metode pembelajaran yang menarik ;positif
Saran untuk dosen atau prodi, untuk menyediakan tempat/lab yang lebih luas dan untuk peralatan praktikum mohon diperbanyak karena mahasiswa ti semakin bertambah;negatif
perkuliahan materi dengan praktikum dipaparkan secara berkesinambungan (materinya) sehingga lebih mudah dipahami dan terkoneksi antar dua pertemuan dengan baik;positif
Dalam praktikum mungkin lebih baiknya setiap siswa dapat kesempatan untuk melakukan praktikum seperti crimping cable dll. Sama kalau bisa waktu selesai praktikum jangan terlalu mepet shalat jumat ;negatif
tidak ada karena saya senang dengan metode pembelajaran yang diberikan pak hrm, tetapi mungkin tugasnya bisa diminimkan lagi;positif
saya berharap kedepannya ada metode pembelajaran interaktif dan lebih efektif dari saat ini untuk mengurangi kebosanan mahasiswa dan agar dapat meningkatkan semangat belajar mahasiswa;negatif
mungkin kedepannya dapat memperluas ruangan dan untuk alat praktikumnya di tambah lagi;negatif
saran saya tingkatkan prasarananya lagi untuk pratiknya, terlebih lagi jaringan wifi di ruang praktik yg tidak ada, untuk pembelajaran teori bisa ditambahkan menggunakan metode vidio atau gambaran agar lebih mudah dipahami;negatif
Lebih detail lagi dalam menerangkan sehingga materi tersampaikan dengan sempurna;negatif
untuk meningkatkan pengalaman perkuliahan cukup dengan mempertahankannya;positif
Mungkin untuk media pembelajaran bisa menggunakan media yang interaktif dan merepresentasikan materi yang sedang dipelajari, seperti ppt diganti media video atau yang lain ;positif
metode dalam pembelajaran yang digunakan cukup menyenangkan dan tidak membosankan, penyampaiannya mudah dipahami, tetapi dalam menjelaskan materi sedikit terlalu cepat dan banyak kata” yg menurut saya asing, sehingga akan lebih baik membuat perumpamaan yg mudah dipahami ;negatif
Sebaiknya perkuliahan sekali dua kali harus dilakukan dengan terjun ke lapangan langsung atau dunia kerja agar lebih efektif dan meningkatkan pengalaman;negatif
Materi yang diberikan saat teori dengan praktikum sedikit berbeda. Sehingga terkadang terjadi kesalahpahaman dari mahasiswa tentang tugas yang ada ;negatif
alat - alatnya ditambah dan ruangannya di perbesar dan jangan di lantai 4;negatif
Sistem Perkuliahan sudah baik serta memudahkan mahasiswa dalam memahami, tetapi sarana dan prasarana lebih bisa ditingkatkan untuk lebih bisa mendukung kegiatan perkuliahan;positif
Memanfaatkan teknologi canggih untuk meningkatkan pengajaran, memfasilitasi akses ke materi belajar,;positif
bisa mengurangi pemberian dalam penugasan terhadap mahasiswa ;positif
Untuk meningkatkan pengalaman perkuliahan bisa dengan perkuliahan yang lebih intens serta materi maupun tugas bisa langsung ke inti materi tiap matkul;positif
1.) Lebih ditingkatkan lagi sarana dan prasarana seperti alat kebersihan  wifi agar membuat nyaman mahasiswa;positif
Untuk alat praktikum ada beberapa yang kekurangan mungkin bisa lebih di tambah alatnya ;negatif
Mungkin diperinci lagi untuk penjelasan nya buat yg awam, sama materinya dishare lebih awal sebelum perkuliahan;negatif
berikan materi yg di ajar sebelum mulai kelas;negatif
saran saya untuk pembelajaran tidak dilakukan dikelas saja he he he;positif
Mungkin untuk sarannya, kedepannya mungkin bisa jika mata kuliah ini tidak ditaruh di siang hari karena mungkin bisa mempengaruhi kita dalam pembelajaran, tapi untuk metode belajarnya sendiri itu sudah cukup baik menurut saya, terimakasih ;positif
Pindah labnya jangan yg di lantai 4, atau mending cari kelas yang kosong;positif
Untuk meningkatkan pengalaman perkuliahan sebaiknya mengganti asdos yg bisa memanajemen waktu dengan baik.;negatif
Meningkatkan relevansi dengan dunia kerja-seperti-memberikan contoh relevansi materi dan kegunaannya dalam kehidupan.Meningkatkan kualitas metode pengajaran.;positif
Sebaiknya kelas untuk praktikum bisa lebih baik lagi dan fasilitas untuk lab TI bisa lebih komplit;negatif
sarannya lab di pi dahkan ke tempat yang lebih layak, trs pengajaran untuk praktikum bisa di gabungkan dengan teori sehingga akan lebih kondusif;negatif
Mungkin untuk perkuliahan bisa di buat sedikit lebih seru dengan game, atau ice breaking atau cara lain agar ketika ada mahasiswa yang mengantuk di kelas bisa aktif kembali ;positif
meningkatkan peralatan di lab, labnya g well;negatif
tempat, meja dan kursi, diefektikan lagi untuk jam praktikum, dan tidak ada tugas yang menumpuk karena salah dari pihak pengajar yang tidak berangkat.;negatif
Saya kasih saran untuk ganti asdos dan ganti lab ataupun jika asdosnya tidak di ganti seenggaknya bisa di kasih nasihat agar konsisten ;negatif
mengganti asdos yang bisa lebih keren dan bertanggung jawab;negatif
sarpras untuk pembelajaran bisa dilengkapi dan diupgrade lagi untuk kedepannya menyesuaikan perkembangan yang ada;negatif
Untuk jam praktikum agar memberikan konfirmasi terlebih dahulu apabila tidqk dilaksanakn perkuliahab;negatif
terutama untuk praktikum, tolong asisten dosen nya atau siapapun yang diberi tanggung jawab untuk memegang suatu kelas harap lebih bertanggungjawab dan tidak mempersulit kegiatan belajar mahasiswa;negatif
Lab pratikum ruangan agak engap, kurang udara, kamar mandi harus kelantai 3;negatif
mungkin bisa asdosnya bisa ditegur agar jauh lebih disiplin lagi;negatif
tidak terdapat saran karna saya merasa sudah cukup dan tepat tpi lebih baik lrbih diperhatikan di praktikumnya;positif
Jadwal praktikum dilakukan scr sistematis, klo emg berhalangan hadir seenggaknya kabarin minimal 5 jam sblm praktikum, alat praktikum dan ruangan yg hrs dioptimalkan;negatif
menurut saya banyakin praktikumnya agar mudah dipahami dan juga dikembangkan;positif
menurut saya bisa lebih baik jika lebih banyak praktikumnya ;positif
cukup untuk mengembangkan segi sarana dan prasarana sehingga antara praktik dengan yang teorinya saling mendukung.;positif
kalau saumpama ada perubahan jadwal seharusnya dikonfirmasi dulu, terutama pada praktikum nya;negatif
kurang tau pak saya mau ngasih rekomendasi apaan, cuman keknya kalo bapak mau tidak masuk dalam perkuliahan dan di gantikan oleh asisten, di mohon pilih asisten yang bertanggung jawab pak;negatif
Lebih bisa disiplin baik dosen maupun mahasiswa;negatif
mungkin hanya meneruskan yang sudah ada serta mengevalusai kembali staff yang ada;positif
Saran untuk kedepannya pada saat praktikum harus dilakukan evaluasi karena terkadang asisten dosen tidak hadir pada saat mahasiswa sudah berada didalam kelas, untuk sarana dan prasarana harus ditingkatkan lagi dengan menambahkan beberapa alat untuk praktikum ;negatif
Saran saya perkuliahan ini memerlukan gambaran saat praktik lapangan, sehingga mahasiswa dapat menyambut baik perkuliahan karena sudah tau pentingnya mata kuliah ini saat di dunia kerja.;positif
jika kelas dibatalkan mohon konfirmasi di grup minumal 1 jam sebelum kelas;negatif
saran yang praktikum mungkin bisa di isi oleh bapak herry sendiri atau asisten yang lebih bertanggungjawab, selebihnya sudah bagus;negatif
Saran dari saya menambahkan wifi di lantai 4 agar bisa mengoneksi jaringan ;negatif
Untuk saran cukup menambahkan sarana yang diperlukan mahasiswa agar setiap mahasiswa bisa mengikuti dengan baik;positif
ganti asisten dosen terlalu seenaknya sendiri, dan juga tidak tau seenaknya sendiri atau gimana karna dari pandangan diriku sendiri terlalu menyepelekan;negatif
Lab yang di lantai 4 seharusnya lab ti itu bukan kayak gitu dan fasilitas buat praktikumnya kurang banyak ;negatif
banyakin menjelaskan dengan analogi, biar lebih nangkep dan paham;positif
segala sarana prasarana bisa lebih d siapkan, dari sisi alat maupun pengajarnya;negatif
Tidak ada, karena yang sekarang sudah baik dan pas😁;positif
Lebih up gread diri sii sama jangan nyepeleinn setiap matakuliah;positif
Saya merekomendasikan untuk menambah waktu dalam praktek bagi siswa juga semoga ada beberapa materi yang bisa meningkatkan softskill bagi mahasiswa TI ;positif
Saya rasa rekomendasinya untuk perkuliahan di berikan referensi lanjutan sebagai bahan ajar di luar kelas;positif
Saran saya, untuk tempat parkir bisa dipikirkan lagi karena banyaknya mahasiswa yang membawa motor, serta bisa memikirkan lift untuk disetiap fakultasnya;positif
saran saya untuk masa depan adalah supaya perkuliahan lebih teratur, dan apabila dosen ijin agar bisa menginfokan pada jam-jam sebelumnya;negatif
Untuk metode pembelajaran mungkin bisa diupayakan dengan cara yang membuat mahasiswa tidak merasa bosan, seperti contohnya bermain games sederhana agar mahasiswa bisa lebih bersemangat mengikuti perkuliahan;positif
Butuh sekali pengajar atau dosen yang seperti bapak ini karena dalam pengajarannya yang santai tapi bikin mahasiswa terkadang takut buat telat ngumpulin tugas bapak tapi dari bapak nya juga tidak bikin mahasiswa merasa tertekan atas perkuliahan yang bapak ajar;positif
Metode semester ini matkul ini sudah baik , Semoga dosen sering masuk untuk menjelaskan materi dan tidak sering di ghosting. ;positif
Sering2 jelaskan materi secara praktik atau jika materi saja tolong dianlogikan biar paham para mahasiswanya;positif
Saran saya untuk peningkatan pengalaman perkuliahan di matkul ini dengan cara mengkoding bersama sama kemudian beda codenya;positif
menurut saya alangkah lebih baik jika tiap mahasiswa benar benar dipastikan pemahamannya terkait tiap materi yg diberikan;positif
kurangin jam mata kuliah yang kosong.;negatif
menurut saya hal yang harus dilakukan dalam perkuliahan ini lebih diperbanyak praktikumnya;positif
metodenya bagus dan terarah hanya saja menurut saya penyampaian materi pada mata kuliah ini tidak terlalu mendalam sehingga sedikit banyak kesulitan dalam mengerjakan tugas;negatif
Saran saya untuk meningkatkan pengalaman perkuliahan adalah dengan cara perbanyaklah pengajaran materi dengan di sertai praktek, jangan dengan cara praktek mandiri;negatif
lebih diperbanyak dengan praktikum bersama;positif
semoga sarana dan prasarana semakin diperhatikan kembali  agara waktu pembelajaran bisa nyaman dan terkendali;negatif
Saran saya perkuliahan ini dilakukan secara lebih santai dengan tugasnya, supaya mahasiswa lebih semangat meningkatkan perkuliahannya;positif
Menyediakan tempat sampah tiap kelas, spidol, remote ac selalu ada;negatif
mungkin metode ini boleh diterapkan untuk kedepannya, karena cukup bagus untuk orang yang mungkin ga sekedar teori saja melainkan lebih suka praktik secara langsung sehingga memberikan pemahaman jelas pada matakuliah tersebut;positif
Saran saya lebih perhatikan lagi pada akses wifi yg sebenarnya sangat diperlukan mhs, ruang kelas juga seharusnya bersih utk meningkatkan kenyamanan perkuliahan ;positif
dari saya pribadi untuk mata kuliah ini mungkin pemilihan rps yang lebih inovatif, lalu cara pembelajaran yang lebih efisien tetapi dapat dipahami semua mahasiswa, lalu sistem kelompok yang tidak monoton;positif
Sebaiknya lebih dilengkapi lagi terkait sarana dan prasarananya sehingga kegiatan perkuliahan jadi lebih optimal;negatif
Memberikan pengalaman berbeda untuk setiap mahasiswa untuk memberikan pengalaman yang berbeda ;positif
saran saya dalam tujuan meningkatkan perkuliahan ini bisa di tambah referensi materi yang lebih lengkap, spesifik dan materi materi yang lebih lengkap agar dalam penyampaian materi yang lebih baik dari sebelumnya;positif
Saran saya semoga perkuliahan ini kedepannya ditambahkan praktikumnya juga. Tidak hanya teori saja. Karena saat ini walaupun matkulnya sebenarnya hanya teori saja, tetap ada praktikumnya. Tetapi dari segi waktu jadi tidak cukup, sehingga kedepannya bisa ditambahkan mata kuliah praktikum untuk mata kuliah ini;positif
Saran saya akan lebih baik jika dosen mengajarkan dengan mudah agar mahasiswa dapat faham betul.;positif
Saran untuk perkuliahan ini lebih sering dilakukan dengan kerja kelompok agar kita mahasiswa dengan lebih mudah memahami tugas jika kita kesusahan ;positif
Ditambahkannya jam praktikum sehingga materi yang disampaikan dapat diimplementasikan secara langsung dengan panduan dosen yang mengajar. ;positif
saran saya semoga dalam perkuliahan tidak terlalu banyak dalam memberikan tugas;positif
Menurut saya untuk saran dan rekomendasi perkuliahan mungkin kebersihan yang harus dijaga terutama mahasiswa ;negatif
Saran nya untuk meningkatkan pengalaman perkuliahan dimasa depan mungkin bisa lebih baik lagi dalam menerapkan metode diperkuliahan ini ;positif
saya berharap setiap ada kode pemrograman baik yang dipresentasikan mahasiswa ataupun dosen, dosen dapat memberikan penjelasan tambahan mengenai kode pemrograman tersebut;negatif
Saran saya membuat project bersama sama;positif
Mungkin saran dari saya yakni terkait pelaksanaan proses mbkm agar kedepannya lebih transparan maksudnya sehari harus diberikan kabar terkait masuk tidaknya perkuliahan, namun akan lebih baik apabila berita tersebut juga diberikan materi pdf terkait materi pada perkuliahan di hari itu.;negatif
Saya berharap mungkin untuk pembagian materi bisa dilakukan saat mata kuliah berjalan jadi mahasiswa bisa mempelajari lebih lanjut. ;positif
Jika ingin berandai andai, pinginnya disen memberikan materi belajar yang sesuai sengan tugas;positif
dimohon untuk setiap ada informasi dosen berhalangan hadir karena suatu hal dinas keluar kota bisa menyertakan materi pada hari itu juga guna dapat dibaca baca oleh mahasiwa dan ada pengganti waktu perkuliahan secara online jika ada waktunya;negatif
Mungkin untuk di mata kuliah ini harus ada praktikumnya, karena jujur untuk saya pribadi terkadang masih bingung karena tidak ada contohnya.;positif
Mungkin dari sisi dosen yang hanya mengajarkan teori lebih banyak daripada penjelasan praktik serta malah kebanyakan tugas praktik yang diberikan;negatif
Mengurangi tugas dan menambah program mentoring;positif
Ketersediaan alat* praktikum, menjamin ketika praktikum 1mahasiswa memiliki alat praktikumnya sendiri ;negatif
praktikum yang lebih ditingkatkan agar soft skill mahasiswa selalu diasah dan diketahui seberapa jauh untuk memastikan dirinya siap dengan dunia pekerjaan;positif
Matkul SISTER memerlukan tempat untuk melakukan praktek, sehingga lebih baik dipindahkan ke lab;positif
Jadwalnya harus memudahkan mahasiswa tidak lebih dari jam 4 sore karena pada waktu itu mahasiswa udah mulai capek dan ngantuk;negatif
Saran untuk staf kampus maupun mahasiswa saling menjaga dan merawat sarana dan prasarana kampus. Sehingga kenyamanan akan selalu tercipta ;positif
Belajar di tempat terbuka atau di luar kampus mungkin memberikan keseruan tersendiri.;positif
Dalam perkuliahan ini yang perlu ditingkatkan adalah sumber refrensi yang banyak dan tutor yutube yang banyak agar lebih mudah dipahami;positif
Mungkin terkait jadwal lebih bisa diatur lagi, karena terdapat beberapa hari dimana hanya ada satu mata kuliah, dan hari lain penuh jadwal sampai sore. Hal yang seperti itu tidak seimbang, seharusnya diatur setiap harinya terdapat 2 atau 3 mata kuliah;negatif
Saran agar kegiatan perkuliahan dilaksanakan sesuai yang tercantum pada RPS dan jadwal, jika berhalangan bisa diganti hari atau via daring, terimakasih.;negatif
Untuk perkuliahan ini kalo bisa dimajukan sedikit jam nya agar tidak terlalu kesorean untuk pulangnya.;negatif
Jika kelas dosen sedang tidak bisa hadir maka berikan video pembelajaran terkait materi/ tugas yang berkaitan agar jamnya tidak terbuang dengan sia-sia;negatif
perlu ditambah dosen yang lebih spesifik dan fokus dalam beberapa mata kuliah;negatif
Perkuliahan yang sesuai dengan jadwal, agar waktu selesainya perkuliahan tidak mundur;negatif
saran saya jangan terlalu banyak libur nya pak sama dan kalo bisa jam matkul nya di majuin dikit;negatif
Menurut saya di perkuliahan selanjutnya lebih baik tidak selalu sering libur atau di ganti di hari lain untuk tetep mengadakan perkuliahan tersebut ;negatif
Aktif dalam kelas, berpartisipasi dalam diskusi, dan bertanya kepada dosen jika Anda memiliki pertanyaan. Ini membantu dalam pemahaman materi dan membangun hubungan dengan dosen.;negatif
Untuk parkir mohon di benahi. Karena yang lain menurut saya sudah sudah sangat memadai.;negatif
lebih ditingkatkan dari kekurangan yang di sebutkan diatas. ;positif
Mungkin saran yang dapat saya berikan untuk perkuliahan di masa mendatang yaitu dengan mengembangkan sarana dan prasarana yang dapat mendukung perkuliahan;negatif
meningkatkan sarana dan prasana yang kurang memadai dan memberikan pengalaman studi yang baik ;negatif
Lebih perhatikan di bagian fasilitas umum terutama ruang perkuliahan dan kamar mandi yang tentunya urgent dalam pelakasanaan pembelajaran, selain itu untuk dosen yang tidak kompeten mohon di ganti;negatif
saran dan rekomendasi untuk meningkatkan pengalaman perkuliahan di masa depan mungkin untuk saat ini sudah sangat sangat baik, tidak terpikirkan untuk saran dan rekomendasi apa-apa;positif
 Sarannya  untuk perkuliahan kedepannya adalah lebih banyak menggunakan fasilitas alat alat yang sudah disediakan oleh prodi hehe;negatif
Diberikan Materi yang sesuai kebutuhan mahasiswa dan berguna di dunia kerja atau bekal dikehidupan masa depan;positif
mengajar dengan mengajak musyawarah;positif
untuk kedepannya agar mata kuliah dasar-dasar pemrograman bisa untuk ditambah sksnya ataupun bisa untuk menambah materi yang telah ada agar mahasiswa bisa lebih mengerti dan paham mengenai mata kuliah ini;positif
Mengusulkan pemasangan lift pada gedung, agar bisa menyingkat waktu untuk menuju ke kelas;positif
Untuk kedepannya mungkin ini cukup baik;positif
Menambah sks agar bisa praktek dan selalu memberikan dosen yang berpengalaman ;positif
Karena saya masih awam tentang perkuliahan jadi saya belum bisa melakukan rekomendasi atau saran ;positif
Sarana prasarana serta alat di perlengkap;positif
Setidaknya kalaupun kosong itu tetep ada materi atau tugas yang masuk jadi waktu kami tidak terbuang sia sia;positif
rekomendasi nya, yaitu jam perkuliahan dibuat agar tidak terlalu sore agar mahasiswa bisa lebih fokus;positif
Mungkin saran kedepan nya lebih di maksimal kan dalam praktik nya sehingga bisa lebih memahami materi ;positif
Untuk kedepannya selalu dibentuk kelompok agar mudah memahami dalam matkul ini;positif
